2000060112,1,175,1075,1003,12,,,
,,,,,,,,
2000060118,0,190,1058,1005,10,,,
,,,,,,,,
66666,0,9,5,0,0,6,(nameless),20110729
,,,,,,,,
2000061612,0,165,1140,1003,10,,,
,,,,,,,,
2000061618,0,171,1150,1003,10,,,
,,,,,,,,
2000061700,1,180,1156,1003,12,,,
,,,,,,,,
2000061706,1,190,1155,1003,15,,,
,,,,,,,,
2000061712,1,199,1145,1003,15,,,
,,,,,,,,
2000061718,1,204,1135,1003,15,,,
,,,,,,,,
2000061800,1,208,1132,1003,15,,,
,,,,,,,,
2000061806,1,217,1132,1002,15,,,
,,,,,,,,
2000061812,1,221,1139,1002,15,,,
,,,,,,,,
66666,0,27,6,3,1,6,Kirogi,20110729
,,,,,,,,
2000070212,1,140,1330,1002,15,,,
,,,,,,,,
2000070218,1,144,1324,1000,15,,,
,,,,,,,,
2000070300,2,153,1320,995,20,,,
,,,,,,,,
2000070306,2,162,1320,995,20,,,
,,,,,,,,
2000070312,3,167,1317,985,25,,,
,,,,,,,,
2000070318,3,171,1316,980,30,,,
,,,,,,,,
2000070400,4,173,1317,975,33,,,
,,,,,,,,
2000070406,4,183,1317,960,40,,,
,,,,,,,,
2000070412,4,191,1316,960,40,,,
,,,,,,,,
2000070418,4,200,1314,960,40,,,
,,,,,,,,
2000070500,5,206,1320,950,45,,,
,,,,,,,,
2000070506,5,217,1325,950,45,,,
,,,,,,,,
2000070512,5,224,1330,950,45,,,
,,,,,,,,
2000070518,4,233,1336,960,40,,,
,,,,,,,,
2000070600,4,242,1342,960,40,,,
,,,,,,,,
2000070606,4,248,1347,960,40,,,
,,,,,,,,
2000070612,4,256,1355,960,40,,,
,,,,,,,,
2000070618,4,268,1360,960,40,,,
,,,,,,,,
2000070700,4,281,1367,970,35,,,
,,,,,,,,
2000070706,4,299,1377,970,35,,,
,,,,,,,,
2000070712,4,319,1388,970,35,,,
,,,,,,,,
2000070718,4,341,1399,970,35,,,
,,,,,,,,
2000070800,4,365,1414,975,33,,,
,,,,,,,,
2000070806,3,392,1429,980,30,,,
,,,,,,,,
2000070812,3,412,1440,985,25,,,
,,,,,,,,
2000070818,3,420,1446,985,25,,,
,,,,,,,,
2000070900,3,421,1465,985,25,,,
,,,,,,,,
66666,0,37,7,4,0,6,Kai-tak,20110729
,,,,,,,,
2000070212,1,153,1172,1002,12,,,
,,,,,,,,
2000070218,1,157,1175,1002,12,,,
,,,,,,,,
2000070300,1,159,1178,1000,12,,,
,,,,,,,,
2000070306,1,160,1183,998,15,,,
,,,,,,,,
2000070312,1,161,1188,998,15,,,
,,,,,,,,
2000070318,1,162,1191,998,15,,,
,,,,,,,,
2000070400,1,165,1195,998,15,,,
,,,,,,,,
2000070406,1,173,1201,995,15,,,
,,,,,,,,
2000070412,1,184,1206,995,15,,,
,,,,,,,,
2000070418,1,188,1207,995,15,,,
,,,,,,,,
2000070500,1,188,1207,995,15,,,
,,,,,,,,
2000070506,1,188,1207,995,15,,,
,,,,,,,,
2000070512,1,191,1203,995,15,,,
,,,,,,,,
2000070518,2,195,1201,990,20,,,
,,,,,,,,
2000070600,3,196,1199,985,25,,,
,,,,,,,,
2000070606,3,197,1196,980,28,,,
,,,,,,,,
2000070612,3,200,1191,975,30,,,
,,,,,,,,
2000070618,3,201,1187,975,30,,,
,,,,,,,,
2000070700,4,195,1183,970,33,,,
,,,,,,,,
2000070706,4,197,1187,970,35,,,
,,,,,,,,
2000070712,4,197,1189,970,35,,,
,,,,,,,,
2000070718,4,198,1190,965,35,,,
,,,,,,,,
2000070800,4,200,1194,965,35,,,
,,,,,,,,
2000070806,4,202,1196,965,35,,,
,,,,,,,,
2000070812,4,205,1202,970,33,,,
,,,,,,,,
2000070818,4,212,1209,975,33,,,
,,,,,,,,
2000070900,3,227,1214,980,30,,,
,,,,,,,,
2000070906,3,247,1216,980,30,,,
,,,,,,,,
2000070912,3,263,1214,980,30,,,
,,,,,,,,
2000070918,3,280,1214,980,30,,,
,,,,,,,,
2000071000,3,300,1214,985,25,,,
,,,,,,,,
2000071006,2,324,1218,990,23,,,
,,,,,,,,
2000071012,2,344,1229,992,20,,,
,,,,,,,,
2000071018,2,365,1232,992,18,,,
,,,,,,,,
2000071100,2,383,1237,992,18,,,
,,,,,,,,
2000071106,2,398,1240,992,18,,,
,,,,,,,,
2000071112,1,410,1255,998,12,,,
,,,,,,,,
66666,0,36,8,0,3,6,(nameless),20110729
,,,,,,,,
2000071106,1,115,1310,1004,15,,,
,,,,,,,,
2000071112,1,120,1300,1004,15,,,
,,,,,,,,
2000071118,1,125,1290,1004,15,,,
,,,,,,,,
2000071200,1,130,1280,1004,15,,,
,,,,,,,,
2000071206,1,135,1273,1004,12,,,
,,,,,,,,
2000071212,1,142,1266,1004,12,,,
,,,,,,,,
2000071218,1,147,1258,1004,12,,,
,,,,,,,,
2000071300,1,150,1251,1004,12,,,
,,,,,,,,
2000071306,1,154,1242,1002,12,,,
,,,,,,,,
2000071312,1,158,1232,1000,12,,,
,,,,,,,,
2000071318,1,160,1220,999,12,,,
,,,,,,,,
2000071400,1,165,1192,999,12,,,
,,,,,,,,
2000071406,1,169,1183,998,12,,,
,,,,,,,,
2000071412,1,170,1170,998,15,,,
,,,,,,,,
2000071418,1,170,1160,998,15,,,
,,,,,,,,
2000071500,1,169,1151,997,15,,,
,,,,,,,,
2000071506,1,170,1138,997,15,,,
,,,,,,,,
2000071512,1,175,1128,997,15,,,
,,,,,,,,
2000071518,1,180,1120,997,15,,,
,,,,,,,,
2000071600,1,185,1114,997,15,,,
,,,,,,,,
2000071606,1,192,1112,997,15,,,
,,,,,,,,
2000071612,1,197,1112,997,15,,,
,,,,,,,,
2000071618,1,203,1113,997,15,,,
,,,,,,,,
2000071700,1,211,1119,996,15,,,
,,,,,,,,
2000071706,1,218,1122,995,15,,,
,,,,,,,,
2000071712,1,220,1113,996,12,,,
,,,,,,,,
2000071718,0,225,1100,998,10,,,
,,,,,,,,
2000071800,0,224,1090,998,10,,,
,,,,,,,,
2000071806,0,220,1065,998,10,,,
,,,,,,,,
2000071812,0,215,1053,998,10,,,
,,,,,,,,
2000071818,0,216,1070,998,10,,,
,,,,,,,,
2000071900,0,210,1080,998,10,,,
,,,,,,,,
2000071906,0,214,1083,998,10,,,
,,,,,,,,
2000071912,0,203,1064,998,10,,,
,,,,,,,,
2000071918,1,201,1070,997,12,,,
,,,,,,,,
2000072000,1,203,1074,997,15,,,
,,,,,,,,
66666,0,21,9,5,0,6,Tembin,20110729
,,,,,,,,
2000071706,1,205,1447,1004,12,,,
,,,,,,,,
2000071712,1,215,1442,1004,12,,,
,,,,,,,,
2000071718,1,221,1435,1002,15,,,
,,,,,,,,
2000071800,1,230,1430,1002,15,,,
,,,,,,,,
2000071806,1,238,1425,1000,15,,,
,,,,,,,,
2000071812,1,245,1421,1000,15,,,
,,,,,,,,
2000071818,1,255,1422,1000,15,,,
,,,,,,,,
2000071900,2,263,1424,998,18,,,
,,,,,,,,
2000071906,2,273,1423,998,18,,,
,,,,,,,,
2000071912,2,279,1424,990,23,,,
,,,,,,,,
2000071918,2,282,1425,990,23,,,
,,,,,,,,
2000072000,2,296,1424,990,23,,,
,,,,,,,,
2000072006,2,305,1419,990,23,,,
,,,,,,,,
2000072012,2,311,1418,990,23,,,
,,,,,,,,
2000072018,2,318,1418,992,20,,,
,,,,,,,,
2000072100,2,325,1417,995,20,,,
,,,,,,,,
2000072106,2,333,1420,998,18,,,
,,,,,,,,
2000072112,2,343,1421,998,18,,,
,,,,,,,,
2000072118,2,350,1425,998,18,,,
,,,,,,,,
2000072200,1,355,1430,1000,15,,,
,,,,,,,,
2000072206,1,370,1440,1000,15,,,
,,,,,,,,
66666,0,34,10,6,0,6,Bolaven,20110729
,,,,,,,,
2000072300,1,173,1244,1002,15,,,
,,,,,,,,
2000072306,1,176,1243,1002,15,,,
,,,,,,,,
2000072312,1,179,1239,1002,15,,,
,,,,,,,,
2000072318,1,185,1238,1002,15,,,
,,,,,,,,
2000072400,1,192,1236,1002,15,,,
,,,,,,,,
2000072406,1,203,1236,1002,15,,,
,,,,,,,,
2000072412,1,213,1237,1002,15,,,
,,,,,,,,
2000072418,1,220,1243,1000,15,,,
,,,,,,,,
2000072500,1,227,1250,995,15,,,
,,,,,,,,
2000072506,1,238,1254,995,15,,,
,,,,,,,,
2000072512,1,249,1260,995,15,,,
,,,,,,,,
2000072518,1,253,1269,995,15,,,
,,,,,,,,
2000072600,2,255,1280,992,18,,,
,,,,,,,,
2000072606,2,260,1290,990,20,,,
,,,,,,,,
2000072612,2,262,1298,985,23,,,
,,,,,,,,
2000072618,3,266,1301,985,25,,,
,,,,,,,,
2000072700,3,272,1299,985,25,,,
,,,,,,,,
2000072706,3,272,1299,980,28,,,
,,,,,,,,
2000072712,3,273,1295,980,28,,,
,,,,,,,,
2000072718,3,274,1293,980,28,,,
,,,,,,,,
2000072800,3,277,1291,980,28,,,
,,,,,,,,
2000072806,3,280,1290,985,25,,,
,,,,,,,,
2000072812,3,283,1288,985,25,,,
,,,,,,,,
2000072818,3,283,1288,985,25,,,
,,,,,,,,
2000072900,3,286,1285,985,25,,,
,,,,,,,,
2000072906,3,291,1284,985,25,,,
,,,,,,,,
2000072912,3,301,1286,985,25,,,
,,,,,,,,
2000072918,2,307,1287,985,23,,,
,,,,,,,,
2000073000,2,316,1286,985,23,,,
,,,,,,,,
2000073006,2,326,1287,990,20,,,
,,,,,,,,
2000073012,2,335,1287,990,18,,,
,,,,,,,,
2000073018,2,344,1289,990,18,,,
,,,,,,,,
2000073100,1,359,1297,992,15,,,
,,,,,,,,
2000073106,1,382,1311,1000,15,,,
,,,,,,,,
66666,0,6,11,7,1,6,Chanchu,20110729
,,,,,,,,
2000072812,1,103,1764,1000,15,,,
,,,,,,,,
2000072818,1,110,1760,1000,15,,,
,,,,,,,,
2000072900,2,117,1755,998,18,,,
,,,,,,,,
2000072906,2,128,1758,995,18,,,
,,,,,,,,
2000072912,2,138,1760,995,18,,,
,,,,,,,,
2000072918,2,143,1758,995,18,,,
,,,,,,,,
66666,0,42,12,8,3,6,Jelawat,20110729
,,,,,,,,
2000080106,1,221,1520,1002,15,,,
,,,,,,,,
2000080112,2,221,1512,998,18,,,
,,,,,,,,
2000080118,2,220,1502,990,23,,,
,,,,,,,,
2000080200,4,221,1494,975,33,,,
,,,,,,,,
2000080206,4,223,1486,970,35,,,
,,,,,,,,
2000080212,4,226,1477,960,40,,,
,,,,,,,,
2000080218,5,231,1466,950,45,,,
,,,,,,,,
2000080300,5,237,1455,950,45,,,
,,,,,,,,
2000080306,5,244,1444,950,45,,,
,,,,,,,,
2000080312,5,250,1430,950,45,,,
,,,,,,,,
2000080318,5,252,1416,950,45,,,
,,,,,,,,
2000080400,5,257,1403,950,45,,,
,,,,,,,,
2000080406,5,261,1390,950,45,,,
,,,,,,,,
2000080412,5,261,1377,950,45,,,
,,,,,,,,
2000080418,5,261,1364,950,45,,,
,,,,,,,,
2000080500,5,262,1354,950,45,,,
,,,,,,,,
2000080506,4,261,1345,955,40,,,
,,,,,,,,
2000080512,4,261,1335,955,40,,,
,,,,,,,,
2000080518,4,261,1327,955,40,,,
,,,,,,,,
2000080600,4,260,1320,955,40,,,
,,,,,,,,
2000080606,4,260,1311,955,40,,,
,,,,,,,,
2000080612,4,260,1305,955,40,,,
,,,,,,,,
2000080618,4,260,1299,955,40,,,
,,,,,,,,
2000080700,4,260,1295,955,40,,,
,,,,,,,,
2000080706,4,262,1291,960,40,,,
,,,,,,,,
2000080712,4,265,1287,960,40,,,
,,,,,,,,
2000080718,4,269,1284,960,40,,,
,,,,,,,,
2000080800,4,273,1281,970,35,,,
,,,,,,,,
2000080806,4,279,1278,970,35,,,
,,,,,,,,
2000080812,4,280,1274,970,35,,,
,,,,,,,,
2000080818,4,282,1270,970,35,,,
,,,,,,,,
2000080900,4,285,1265,970,35,,,
,,,,,,,,
2000080906,4,288,1258,970,35,,,
,,,,,,,,
2000080912,4,290,1250,970,35,,,
,,,,,,,,
2000080918,4,290,1242,970,35,,,
,,,,,,,,
2000081000,4,291,1237,970,35,,,
,,,,,,,,
2000081006,4,292,1227,970,35,,,
,,,,,,,,
2000081012,4,295,1218,975,35,,,
,,,,,,,,
2000081018,3,299,1212,990,25,,,
,,,,,,,,
2000081100,2,307,1204,995,18,,,
,,,,,,,,
2000081106,1,310,1190,998,12,,,
,,,,,,,,
2000081112,0,310,1180,1000,10,,,
,,,,,,,,
66666,0,40,13,9,3,6,Ewiniar,20110729
,,,,,,,,
2000080900,1,150,1430,1002,12,,,
,,,,,,,,
2000080906,1,140,1417,998,15,,,
,,,,,,,,
2000080912,1,142,1401,998,15,,,
,,,,,,,,
2000080918,1,145,1391,998,15,,,
,,,,,,,,
2000081000,2,148,1382,995,18,,,
,,,,,,,,
2000081006,2,156,1376,995,18,,,
,,,,,,,,
2000081012,2,178,1378,995,18,,,
,,,,,,,,
2000081018,2,195,1383,992,20,,,
,,,,,,,,
2000081100,2,231,1388,990,23,,,
,,,,,,,,
2000081106,3,256,1381,985,25,,,
,,,,,,,,
2000081112,3,277,1374,985,25,,,
,,,,,,,,
2000081118,3,294,1362,985,25,,,
,,,,,,,,
2000081200,3,295,1355,985,25,,,
,,,,,,,,
2000081206,3,292,1358,985,25,,,
,,,,,,,,
2000081212,2,307,1365,990,23,,,
,,,,,,,,
2000081218,2,310,1372,990,23,,,
,,,,,,,,
2000081300,2,309,1382,990,23,,,
,,,,,,,,
2000081306,2,314,1394,990,23,,,
,,,,,,,,
2000081312,2,319,1410,990,23,,,
,,,,,,,,
2000081318,2,325,1425,990,23,,,
,,,,,,,,
2000081400,2,331,1440,990,23,,,
,,,,,,,,
2000081406,2,338,1456,990,23,,,
,,,,,,,,
2000081412,2,342,1470,990,23,,,
,,,,,,,,
2000081418,3,347,1477,985,25,,,
,,,,,,,,
2000081500,3,349,1483,980,30,,,
,,,,,,,,
2000081506,4,351,1493,975,33,,,
,,,,,,,,
2000081512,4,354,1502,970,35,,,
,,,,,,,,
2000081518,4,361,1508,970,35,,,
,,,,,,,,
2000081600,4,368,1508,970,35,,,
,,,,,,,,
2000081606,4,373,1509,975,33,,,
,,,,,,,,
2000081612,4,380,1510,975,33,,,
,,,,,,,,
2000081618,3,383,1508,980,30,,,
,,,,,,,,
2000081700,3,385,1504,980,28,,,
,,,,,,,,
2000081706,3,387,1500,985,25,,,
,,,,,,,,
2000081712,2,385,1497,990,23,,,
,,,,,,,,
2000081718,2,384,1500,992,20,,,
,,,,,,,,
2000081800,2,391,1496,992,20,,,
,,,,,,,,
2000081806,2,391,1496,992,20,,,
,,,,,,,,
2000081812,2,395,1495,995,18,,,
,,,,,,,,
2000081818,2,399,1493,995,18,,,
,,,,,,,,
66666,0,33,14,10,3,6,Bilis,20110729
,,,,,,,,
2000081812,1,115,1370,1004,15,,,
,,,,,,,,
2000081818,1,127,1373,1002,15,,,
,,,,,,,,
2000081900,1,133,1360,1002,15,,,
,,,,,,,,
2000081906,2,147,1354,995,20,,,
,,,,,,,,
2000081912,3,157,1348,990,25,,,
,,,,,,,,
2000081918,3,164,1336,985,28,,,
,,,,,,,,
2000082000,3,165,1325,985,28,,,
,,,,,,,,
2000082006,4,168,1318,975,33,,,
,,,,,,,,
2000082012,4,176,1308,970,35,,,
,,,,,,,,
2000082018,5,182,1296,955,45,,,
,,,,,,,,
2000082100,5,188,1283,940,50,,,
,,,,,,,,
2000082106,6,194,1271,930,55,,,
,,,,,,,,
2000082112,6,198,1261,930,55,,,
,,,,,,,,
2000082118,6,203,1251,930,55,,,
,,,,,,,,
2000082200,6,208,1239,930,55,,,
,,,,,,,,
2000082206,6,216,1229,930,55,,,
,,,,,,,,
2000082212,6,225,1220,930,55,,,
,,,,,,,,
2000082218,5,234,1202,940,50,,,
,,,,,,,,
2000082300,4,242,1189,955,40,,,
,,,,,,,,
2000082306,4,250,1179,970,33,,,
,,,,,,,,
2000082312,3,253,1168,985,25,,,
,,,,,,,,
2000082318,2,254,1162,992,18,,,
,,,,,,,,
2000082400,1,258,1162,997,15,,,
,,,,,,,,
2000082406,1,265,1169,997,15,,,
,,,,,,,,
2000082412,1,275,1173,998,12,,,
,,,,,,,,
2000082418,1,288,1181,998,12,,,
,,,,,,,,
2000082500,1,300,1189,1000,12,,,
,,,,,,,,
2000082506,1,311,1192,1000,12,,,
,,,,,,,,
2000082512,9,320,1200,1000,12,,,
,,,,,,,,
2000082518,9,330,1210,1000,12,,,
,,,,,,,,
2000082600,9,330,1210,1002,12,,,
,,,,,,,,
2000082606,9,340,1222,1002,12,,,
,,,,,,,,
2000082612,9,345,1240,1002,12,,,
,,,,,,,,
66666,0,7,15,11,1,6,Kaemi,20110729
,,,,,,,,
2000082106,1,149,1121,997,15,,,
,,,,,,,,
2000082112,2,151,1114,990,23,,,
,,,,,,,,
2000082118,2,148,1096,990,23,,,
,,,,,,,,
2000082200,2,152,1092,990,23,,,
,,,,,,,,
2000082206,2,162,1082,990,23,,,
,,,,,,,,
2000082212,2,156,1066,992,20,,,
,,,,,,,,
2000082218,2,161,1058,995,18,,,
,,,,,,,,
66666,0,25,16,12,1,6,Prapiroon,20110729
,,,,,,,,
2000082612,1,190,1320,1000,15,,,
,,,,,,,,
2000082618,2,212,1315,995,18,,,
,,,,,,,,
2000082700,2,218,1302,990,20,,,
,,,,,,,,
2000082706,2,224,1293,990,20,,,
,,,,,,,,
2000082712,2,231,1285,990,20,,,
,,,,,,,,
2000082718,2,235,1280,990,20,,,
,,,,,,,,
2000082800,2,237,1275,985,23,,,
,,,,,,,,
2000082806,2,235,1262,985,23,,,
,,,,,,,,
2000082812,3,232,1258,980,25,,,
,,,,,,,,
2000082818,3,234,1255,980,25,,,
,,,,,,,,
2000082900,3,236,1252,975,28,,,
,,,,,,,,
2000082906,3,242,1250,975,30,,,
,,,,,,,,
2000082912,3,250,1246,975,30,,,
,,,,,,,,
2000082918,4,259,1239,970,33,,,
,,,,,,,,
2000083000,4,268,1237,970,33,,,
,,,,,,,,
2000083006,4,287,1232,970,33,,,
,,,,,,,,
2000083012,4,299,1229,965,35,,,
,,,,,,,,
2000083018,4,315,1232,965,35,,,
,,,,,,,,
2000083100,4,332,1237,970,33,,,
,,,,,,,,
2000083106,4,352,1241,970,33,,,
,,,,,,,,
2000083112,4,372,1251,970,33,,,
,,,,,,,,
2000083118,3,392,1267,980,25,,,
,,,,,,,,
2000090100,2,413,1292,990,23,,,
,,,,,,,,
2000090106,2,424,1313,990,20,,,
,,,,,,,,
2000090112,2,432,1336,995,18,,,
,,,,,,,,
66666,0,18,17,13,0,6,Maria,20130326
,,,,,,,,
2000082900,1,188,1155,1000,15,,,
,,,,,,,,
2000082906,2,188,1155,997,18,,,
,,,,,,,,
2000082912,2,191,1156,997,18,,,
,,,,,,,,
2000082918,2,190,1150,997,18,,,
,,,,,,,,
2000083000,2,188,1150,997,18,,,
,,,,,,,,
2000083006,2,186,1157,997,18,,,
,,,,,,,,
2000083012,2,191,1160,997,18,,,
,,,,,,,,
2000083018,2,195,1162,990,20,,,
,,,,,,,,
2000083100,2,204,1162,990,20,,,
,,,,,,,,
2000083106,2,209,1157,985,23,,,
,,,,,,,,
2000083112,3,215,1155,985,25,,,
,,,,,,,,
2000083118,3,224,1152,980,28,,,
,,,,,,,,
2000090100,3,232,1147,985,25,,,
,,,,,,,,
2000090106,2,242,1145,990,18,,,
,,,,,,,,
2000090112,1,254,1142,998,15,,,
,,,,,,,,
2000090118,1,269,1139,998,12,,,
,,,,,,,,
2000090200,1,275,1140,1000,12,,,
,,,,,,,,
2000090206,0,281,1140,1000,10,,,
,,,,,,,,
66666,0,56,18,14,3,6,Saomai,20110729
,,,,,,,,
2000090218,1,160,1560,1002,12,,,
,,,,,,,,
2000090300,1,154,1550,1000,15,,,
,,,,,,,,
2000090306,2,158,1542,995,20,,,
,,,,,,,,
2000090312,2,159,1535,990,23,,,
,,,,,,,,
2000090318,3,160,1526,985,25,,,
,,,,,,,,
2000090400,3,160,1517,980,30,,,
,,,,,,,,
2000090406,3,161,1508,980,30,,,
,,,,,,,,
2000090412,4,162,1500,975,33,,,
,,,,,,,,
2000090418,4,160,1490,975,33,,,
,,,,,,,,
2000090500,4,161,1481,975,33,,,
,,,,,,,,
2000090506,3,159,1472,980,30,,,
,,,,,,,,
2000090512,3,150,1472,980,30,,,
,,,,,,,,
2000090518,3,143,1476,980,30,,,
,,,,,,,,
2000090600,3,136,1479,980,30,,,
,,,,,,,,
2000090606,3,138,1474,980,30,,,
,,,,,,,,
2000090612,3,142,1472,985,25,,,
,,,,,,,,
2000090618,3,148,1468,985,25,,,
,,,,,,,,
2000090700,3,155,1461,985,25,,,
,,,,,,,,
2000090706,3,167,1448,985,25,,,
,,,,,,,,
2000090712,3,173,1438,985,25,,,
,,,,,,,,
2000090718,3,179,1420,985,25,,,
,,,,,,,,
2000090800,3,183,1413,985,25,,,
,,,,,,,,
2000090806,3,188,1405,985,25,,,
,,,,,,,,
2000090812,3,197,1396,980,30,,,
,,,,,,,,
2000090818,3,205,1383,980,30,,,
,,,,,,,,
2000090900,4,209,1374,975,33,,,
,,,,,,,,
2000090906,4,216,1367,970,35,,,
,,,,,,,,
2000090912,5,223,1362,955,45,,,
,,,,,,,,
2000090918,5,233,1352,940,50,,,
,,,,,,,,
2000091000,6,239,1342,930,55,,,
,,,,,,,,
2000091006,6,242,1330,920,60,,,
,,,,,,,,
2000091012,6,242,1323,920,60,,,
,,,,,,,,
2000091018,6,244,1319,920,60,,,
,,,,,,,,
2000091100,6,248,1315,920,60,,,
,,,,,,,,
2000091106,6,253,1308,930,55,,,
,,,,,,,,
2000091112,6,255,1303,930,55,,,
,,,,,,,,
2000091118,6,258,1295,930,55,,,
,,,,,,,,
2000091200,5,261,1289,940,50,,,
,,,,,,,,
2000091206,5,263,1282,950,45,,,
,,,,,,,,
2000091212,5,267,1278,950,45,,,
,,,,,,,,
2000091218,5,270,1269,950,45,,,
,,,,,,,,
2000091300,5,274,1264,950,45,,,
,,,,,,,,
2000091306,5,278,1258,950,45,,,
,,,,,,,,
2000091312,5,279,1252,950,45,,,
,,,,,,,,
2000091318,5,280,1247,950,45,,,
,,,,,,,,
2000091400,5,280,1245,950,45,,,
,,,,,,,,
2000091406,5,282,1242,950,45,,,
,,,,,,,,
2000091412,5,284,1242,950,45,,,
,,,,,,,,
2000091418,4,287,1245,960,40,,,
,,,,,,,,
2000091500,4,291,1252,960,40,,,
,,,,,,,,
2000091506,4,302,1263,960,40,,,
,,,,,,,,
2000091512,4,318,1275,970,35,,,
,,,,,,,,
2000091518,4,340,1280,970,35,,,
,,,,,,,,
2000091600,3,367,1288,975,28,,,
,,,,,,,,
2000091606,3,395,1294,980,25,,,
,,,,,,,,
2000091612,2,427,1336,990,20,,,
,,,,,,,,
66666,0,25,19,15,0,6,Bopha,20110729
,,,,,,,,
2000090518,1,202,1355,998,15,,,
,,,,,,,,
2000090600,2,215,1363,995,18,,,
,,,,,,,,
2000090606,2,221,1365,995,18,,,
,,,,,,,,
2000090612,2,234,1367,995,18,,,
,,,,,,,,
2000090618,2,240,1364,990,23,,,
,,,,,,,,
2000090700,2,242,1358,990,23,,,
,,,,,,,,
2000090706,2,242,1340,990,23,,,
,,,,,,,,
2000090712,2,247,1326,990,23,,,
,,,,,,,,
2000090718,2,250,1315,990,23,,,
,,,,,,,,
2000090800,2,253,1297,990,23,,,
,,,,,,,,
2000090806,2,255,1283,990,23,,,
,,,,,,,,
2000090812,2,259,1269,990,23,,,
,,,,,,,,
2000090818,2,257,1257,990,23,,,
,,,,,,,,
2000090900,2,254,1251,990,23,,,
,,,,,,,,
2000090906,2,249,1245,990,23,,,
,,,,,,,,
2000090912,2,243,1239,990,23,,,
,,,,,,,,
2000090918,2,236,1233,990,23,,,
,,,,,,,,
2000091000,2,224,1228,990,23,,,
